,sentences,paragraph
5307,Let me have some money for my night’s lodging.”,1248
5308,"He broke from her with an oath and rushed to the corner of the street, but Dorian Gray had disappeared.",1249
5309,"When he looked back, the woman had vanished also.",1249
5310, CHAPTER XVII.,1251
5311," A week later Dorian Gray was sitting in the conservatory at Selby Royal, talking to the pretty Duchess of Monmouth, who with her husband, a jaded-looking man of sixty, was amongst his guests.",1252
5312,"It was tea-time, and the mellow light of the huge, lace-covered lamp that stood on the table lit up the delicate china and hammered silver of the service at which the duchess was presiding.",1252
5313,"Her white hands were moving daintily among the cups, and her full red lips were smiling at something that Dorian had whispered to her.",1252
5314,"Lord Henry was lying back in a silk-draped wicker chair, looking at them.",1252
5315,"On a peach-coloured divan sat Lady Narborough, pretending to listen to the duke’s description of the last Brazilian beetle that he had added to his collection.",1252
5316,Three young men in elaborate smoking-suits were handing tea-cakes to some of the women.,1252
5317,"The house-party consisted of twelve people, and there were more expected to arrive on the next day.",1252
5318,"“What are you two talking about?” said Lord Henry, strolling over to the table and putting his cup down.",1253
5319,"“I hope Dorian has told you about my plan for rechristening everything, Gladys.",1253
5320,It is a delightful idea.”,1253
5321,"“But I don’t want to be rechristened, Harry,” rejoined the duchess, looking up at him with her wonderful eyes.",1254
5322,"“I am quite satisfied with my own name, and I am sure Mr. Gray should be satisfied with his.”",1254
5323,"“My dear Gladys, I would not alter either name for the world.",1255
5324,They are both perfect.,1255
5325,I was thinking chiefly of flowers.,1255
5326,"Yesterday I cut an orchid, for my button-hole.",1255
5327,"It was a marvellous spotted thing, as effective as the seven deadly sins.",1255
5328,In a thoughtless moment I asked one of the gardeners what it was called.,1255
5329,"He told me it was a fine specimen of _Robinsoniana_, or something dreadful of that kind.",1255
5330,"It is a sad truth, but we have lost the faculty of giving lovely names to things.",1255
5331,Names are everything.,1255
5332,I never quarrel with actions.,1255
5333,My one quarrel is with words.,1255
5334,That is the reason I hate vulgar realism in literature.,1255
5335,The man who could call a spade a spade should be compelled to use one.,1255
5336,It is the only thing he is fit for.”,1255
5337,"“Then what should we call you, Harry?” she asked.",1256
5338,"“His name is Prince Paradox,” said Dorian.",1257
5339,"“I recognize him in a flash,” exclaimed the duchess.",1258
5340,"“I won’t hear of it,” laughed Lord Henry, sinking into a chair.",1259
5341,“From a label there is no escape!,1259
5342,I refuse the title.”,1259
5343,"“Royalties may not abdicate,” fell as a warning from pretty lips.",1260
5344,"“You wish me to defend my throne, then?”",1261
5345,“Yes.”,1262
5346,“I give the truths of to-morrow.”,1263
5347,"“I prefer the mistakes of to-day,” she answered.",1264
5348,"“You disarm me, Gladys,” he cried, catching the wilfulness of her mood.",1265
5349,"“Of your shield, Harry, not of your spear.”",1266
5350,"“I never tilt against beauty,” he said, with a wave of his hand.",1267
5351,"“That is your error, Harry, believe me.",1268
5352,You value beauty far too much.”,1268
5353,“How can you say that?,1269
5354,I admit that I think that it is better to be beautiful than to be good.,1269
5355,"But on the other hand, no one is more ready than I am to acknowledge that it is better to be good than to be ugly.”",1269
5356,"“Ugliness is one of the seven deadly sins, then?” cried the duchess.",1270
5357,“What becomes of your simile about the orchid?”,1270
5358,"“Ugliness is one of the seven deadly virtues, Gladys.",1271
5359,"You, as a good Tory, must not underrate them.",1271
5360,"Beer, the Bible, and the seven deadly virtues have made our England what she is.”",1271
5361,"“You don’t like your country, then?” she asked.",1272
5362,“I live in it.”,1273
5363,“That you may censure it the better.”,1274
5364,“Would you have me take the verdict of Europe on it?” he inquired.,1275
5365,“What do they say of us?”,1276
5366,“That Tartuffe has emigrated to England and opened a shop.”,1277
5367,"“Is that yours, Harry?”",1278
5368,“I give it to you.”,1279
5369,“I could not use it.,1280
5370,It is too true.”,1280
5371,“You need not be afraid.,1281
5372,Our countrymen never recognize a description.”,1281
5373,“They are practical.”,1282
5374,“They are more cunning than practical.,1283
5375,"When they make up their ledger, they balance stupidity by wealth, and vice by hypocrisy.”",1283
5376,"“Still, we have done great things.”",1284
5377,"“Great things have been thrust on us, Gladys.”",1285
5378,“We have carried their burden.”,1286
5379,“Only as far as the Stock Exchange.”,1287
5380,She shook her head.,1288
5381,"“I believe in the race,” she cried.",1288
5382,“It represents the survival of the pushing.”,1289
5383,“It has development.”,1290
5384,“Decay fascinates me more.”,1291
5385,“What of art?” she asked.,1292
5386,“It is a malady.”,1293
5387,“Love?”,1294
5388,“An illusion.”,1295
5389,“Religion?”,1296
5390,“The fashionable substitute for belief.”,1297
5391,“You are a sceptic.”,1298
5392,“Never!,1299
5393,Scepticism is the beginning of faith.”,1299
5394,“What are you?”,1300
5395,“To define is to limit.”,1301
5396,“Give me a clue.”,1302
5397,“Threads snap.,1303
5398,You would lose your way in the labyrinth.”,1303
5399,“You bewilder me.,1304
5400,Let us talk of some one else.”,1304
5401,“Our host is a delightful topic.,1305
5402,Years ago he was christened Prince Charming.”,1305
5403,“Ah!,1306
5404,"don’t remind me of that,” cried Dorian Gray.",1306
5405,"“Our host is rather horrid this evening,” answered the duchess, colouring.",1307
5406,“I believe he thinks that Monmouth married me on purely scientific principles as the best specimen he could find of a modern butterfly.”,1307
5407,"“Well, I hope he won’t stick pins into you, Duchess,” laughed Dorian.",1308
5408,“Oh!,1309
5409,"my maid does that already, Mr. Gray, when she is annoyed with me.”",1309
5410,"“And what does she get annoyed with you about, Duchess?”",1310
5411,"“For the most trivial things, Mr. Gray, I assure you.",1311
5412,Usually because I come in at ten minutes to nine and tell her that I must be dressed by half-past eight.”,1311
5413,“How unreasonable of her!,1312
5414,You should give her warning.”,1312
5415,"“I daren’t, Mr. Gray.",1313
5416,"Why, she invents hats for me.",1313
5417,You remember the one I wore at Lady Hilstone’s garden-party?,1313
5418,"You don’t, but it is nice of you to pretend that you do.",1313
5419,"Well, she made it out of nothing.",1313
5420,All good hats are made out of nothing.”,1313
5421,"“Like all good reputations, Gladys,” interrupted Lord Henry.",1314
5422,“Every effect that one produces gives one an enemy.,1314
5423,To be popular one must be a mediocrity.”,1314
5424,"“Not with women,” said the duchess, shaking her head; “and women rule the world.",1315
5425,I assure you we can’t bear mediocrities.,1315
5426,"We women, as some one says, love with our ears, just as you men love with your eyes, if you ever love at all.”",1315
5427,"“It seems to me that we never do anything else,” murmured Dorian.",1316
5428,“Ah!,1317
5429,"then, you never really love, Mr. Gray,” answered the duchess with mock sadness.",1317
5430,“My dear Gladys!” cried Lord Henry.,1318
5431,“How can you say that?,1318
5432,"Romance lives by repetition, and repetition converts an appetite into an art.",1318
5433,"Besides, each time that one loves is the only time one has ever loved.",1318
5434,Difference of object does not alter singleness of passion.,1318
5435,It merely intensifies it.,1318
5436,"We can have in life but one great experience at best, and the secret of life is to reproduce that experience as often as possible.”",1318
5437,"“Even when one has been wounded by it, Harry?” asked the duchess after a pause.",1319
5438,"“Especially when one has been wounded by it,” answered Lord Henry.",1320
5439,The duchess turned and looked at Dorian Gray with a curious expression in her eyes.,1321
5440,"“What do you say to that, Mr. Gray?” she inquired.",1321
5441,Dorian hesitated for a moment.,1322
5442,Then he threw his head back and laughed.,1322
5443,"“I always agree with Harry, Duchess.”",1322
5444,“Even when he is wrong?”,1323
5445,"“Harry is never wrong, Duchess.”",1324
5446,“And does his philosophy make you happy?”,1325
5447,“I have never searched for happiness.,1326
5448,Who wants happiness?,1326
5449,I have searched for pleasure.”,1326
5450,"“And found it, Mr. Gray?”",1327
5451,“Often.,1328
5452,Too often.”,1328
5453,The duchess sighed.,1329
5454,"“I am searching for peace,” she said, “and if I don’t go and dress, I shall have none this evening.”",1329
5455,"“Let me get you some orchids, Duchess,” cried Dorian, starting to his feet and walking down the conservatory.",1330
5456,"“You are flirting disgracefully with him,” said Lord Henry to his cousin.",1331
5457,“You had better take care.,1331
5458,He is very fascinating.”,1331
5459,"“If he were not, there would be no battle.”",1332
5460,"“Greek meets Greek, then?”",1333
5461,“I am on the side of the Trojans.,1334
5462,They fought for a woman.”,1334
5463,“They were defeated.”,1335
5464,"“There are worse things than capture,” she answered.",1336
5465,“You gallop with a loose rein.”,1337
5466,"“Pace gives life,” was the _riposte_.",1338
5467,“I shall write it in my diary to-night.”,1339
5468,“What?”,1340
5469,“That a burnt child loves the fire.”,1341
5470,“I am not even singed.,1342
5471,My wings are untouched.”,1342
5472,"“You use them for everything, except flight.”",1343
5473,“Courage has passed from men to women.,1344
5474,It is a new experience for us.”,1344
5475,“You have a rival.”,1345
5476,“Who?”,1346
5477,He laughed.,1347
5478,"“Lady Narborough,” he whispered.",1347
5479,“She perfectly adores him.”,1347
5480,“You fill me with apprehension.,1348
5481,The appeal to antiquity is fatal to us who are romanticists.”,1348
5482,“Romanticists!,1349
5483,You have all the methods of science.”,1349
5484,“Men have educated us.”,1350
5485,“But not explained you.”,1351
5486,"“Describe us as a sex,” was her challenge.",1352
5487,“Sphinxes without secrets.”,1353
5488,"She looked at him, smiling.",1354
5489,“How long Mr. Gray is!” she said.,1354
5490,“Let us go and help him.,1354
5491,I have not yet told him the colour of my frock.”,1354
5492,“Ah!,1355
5493,"you must suit your frock to his flowers, Gladys.”",1355
5494,“That would be a premature surrender.”,1356
5495,“Romantic art begins with its climax.”,1357
5496,“I must keep an opportunity for retreat.”,1358
5497,“In the Parthian manner?”,1359
5498,“They found safety in the desert.,1360
5499,I could not do that.”,1360
5500,"“Women are not always allowed a choice,” he answered, but hardly had he finished the sentence before from the far end of the conservatory came a stifled groan, followed by the dull sound of a heavy fall.",1361
5501,Everybody started up.,1361
5502,The duchess stood motionless in horror.,1361
5503,"And with fear in his eyes, Lord Henry rushed through the flapping palms to find Dorian Gray lying face downwards on the tiled floor in a deathlike swoon.",1361
5504,He was carried at once into the blue drawing-room and laid upon one of the sofas.,1362
5505,"After a short time, he came to himself and looked round with a dazed expression.",1362
5506,“What has happened?” he asked.,1363
5507,“Oh!,1363
5508,I remember.,1363
5509,"Am I safe here, Harry?” He began to tremble.",1363
5510,"“My dear Dorian,” answered Lord Henry, “you merely fainted.",1364
5511,That was all.,1364
5512,You must have overtired yourself.,1364
5513,You had better not come down to dinner.,1364
5514,I will take your place.”,1364
5515,"“No, I will come down,” he said, struggling to his feet.",1365
5516,“I would rather come down.,1365
5517,I must not be alone.”,1365
5518,He went to his room and dressed.,1366
5519,"There was a wild recklessness of gaiety in his manner as he sat at table, but now and then a thrill of terror ran through him when he remembered that, pressed against the window of the conservatory, like a white handkerchief, he had seen the face of James Vane watching him.",1366
5520, CHAPTER XVIII.,1368
5521," The next day he did not leave the house, and, indeed, spent most of the time in his own room, sick with a wild terror of dying, and yet indifferent to life itself.",1369
5522,"The consciousness of being hunted, snared, tracked down, had begun to dominate him.",1369
5523,"If the tapestry did but tremble in the wind, he shook.",1369
5524,The dead leaves that were blown against the leaded panes seemed to him like his own wasted resolutions and wild regrets.,1369
5525,"When he closed his eyes, he saw again the sailor’s face peering through the mist-stained glass, and horror seemed once more to lay its hand upon his heart.",1369
5526,But perhaps it had been only his fancy that had called vengeance out of the night and set the hideous shapes of punishment before him.,1370
5527,"Actual life was chaos, but there was something terribly logical in the imagination.",1370
5528,It was the imagination that set remorse to dog the feet of sin.,1370
5529,It was the imagination that made each crime bear its misshapen brood.,1370
5530,"In the common world of fact the wicked were not punished, nor the good rewarded.",1370
5531,"Success was given to the strong, failure thrust upon the weak.",1370
5532,That was all.,1370
5533,"Besides, had any stranger been prowling round the house, he would have been seen by the servants or the keepers.",1370
5534,"Had any foot-marks been found on the flower-beds, the gardeners would have reported it.",1370
5535,"Yes, it had been merely fancy.",1370
5536,Sibyl Vane’s brother had not come back to kill him.,1370
5537,He had sailed away in his ship to founder in some winter sea.,1370
5538,"From him, at any rate, he was safe.",1370
5539,"Why, the man did not know who he was, could not know who he was.",1370
5540,The mask of youth had saved him.,1370
5541,"And yet if it had been merely an illusion, how terrible it was to think that conscience could raise such fearful phantoms, and give them visible form, and make them move before one!",1371
5542,"What sort of life would his be if, day and night, shadows of his crime were to peer at him from silent corners, to mock him from secret places, to whisper in his ear as he sat at the feast, to wake him with icy fingers as he lay asleep!",1371
5543,"As the thought crept through his brain, he grew pale with terror, and the air seemed to him to have become suddenly colder.",1371
5544,Oh!,1371
5545,in what a wild hour of madness he had killed his friend!,1371
5546,How ghastly the mere memory of the scene!,1371
5547,He saw it all again.,1371
5548,Each hideous detail came back to him with added horror.,1371
5549,"Out of the black cave of time, terrible and swathed in scarlet, rose the image of his sin.",1371
5550,"When Lord Henry came in at six o’clock, he found him crying as one whose heart will break.",1371
5551,It was not till the third day that he ventured to go out.,1372
5552,"There was something in the clear, pine-scented air of that winter morning that seemed to bring him back his joyousness and his ardour for life.",1372
5553,But it was not merely the physical conditions of environment that had caused the change.,1372
5554,His own nature had revolted against the excess of anguish that had sought to maim and mar the perfection of its calm.,1372
5555,With subtle and finely wrought temperaments it is always so.,1372
5556,Their strong passions must either bruise or bend.,1372
5557,"They either slay the man, or themselves die.",1372
5558,Shallow sorrows and shallow loves live on.,1372
5559,The loves and sorrows that are great are destroyed by their own plenitude.,1372
5560,"Besides, he had convinced himself that he had been the victim of a terror-stricken imagination, and looked back now on his fears with something of pity and not a little of contempt.",1372
5561,"After breakfast, he walked with the duchess for an hour in the garden and then drove across the park to join the shooting-party.",1373
5562,The crisp frost lay like salt upon the grass.,1373
5563,The sky was an inverted cup of blue metal.,1373
5564,"A thin film of ice bordered the flat, reed-grown lake.",1373
5565,"At the corner of the pine-wood he caught sight of Sir Geoffrey Clouston, the duchess’s brother, jerking two spent cartridges out of his gun.",1374
5566,"He jumped from the cart, and having told the groom to take the mare home, made his way towards his guest through the withered bracken and rough undergrowth.",1374
5567,"“Have you had good sport, Geoffrey?” he asked.",1375
5568,"“Not very good, Dorian.",1376
5569,I think most of the birds have gone to the open.,1376
5570,"I dare say it will be better after lunch, when we get to new ground.”",1376
5571,Dorian strolled along by his side.,1377
5572,"The keen aromatic air, the brown and red lights that glimmered in the wood, the hoarse cries of the beaters ringing out from time to time, and the sharp snaps of the guns that followed, fascinated him and filled him with a sense of delightful freedom.",1377
5573,"He was dominated by the carelessness of happiness, by the high indifference of joy.",1377
5574,"Suddenly from a lumpy tussock of old grass some twenty yards in front of them, with black-tipped ears erect and long hinder limbs throwing it forward, started a hare.",1378
5575,It bolted for a thicket of alders.,1378
5576,"Sir Geoffrey put his gun to his shoulder, but there was something in the animal’s grace of movement that strangely charmed Dorian Gray, and he cried out at once, “Don’t shoot it, Geoffrey.",1378
5577,Let it live.”,1378
5578,"“What nonsense, Dorian!” laughed his companion, and as the hare bounded into the thicket, he fired.",1379
5579,"There were two cries heard, the cry of a hare in pain, which is dreadful, the cry of a man in agony, which is worse.",1379
5580,“Good heavens!,1380
5581,I have hit a beater!” exclaimed Sir Geoffrey.,1380
5582,“What an ass the man was to get in front of the guns!,1380
5583,Stop shooting there!” he called out at the top of his voice.,1380
5584,“A man is hurt.”,1380
5585,The head-keeper came running up with a stick in his hand.,1381
5586,"“Where, sir?",1382
5587,Where is he?” he shouted.,1382
5588,"At the same time, the firing ceased along the line.",1382
5589,"“Here,” answered Sir Geoffrey angrily, hurrying towards the thicket.",1383
5590,“Why on earth don’t you keep your men back?,1383
5591,Spoiled my shooting for the day.”,1383
5592,"Dorian watched them as they plunged into the alder-clump, brushing the lithe swinging branches aside.",1384
5593,"In a few moments they emerged, dragging a body after them into the sunlight.",1384
5594,He turned away in horror.,1384
5595,It seemed to him that misfortune followed wherever he went.,1384
5596,"He heard Sir Geoffrey ask if the man was really dead, and the affirmative answer of the keeper.",1384
5597,The wood seemed to him to have become suddenly alive with faces.,1384
5598,There was the trampling of myriad feet and the low buzz of voices.,1384
5599,A great copper-breasted pheasant came beating through the boughs overhead.,1384
5600,"After a few moments—that were to him, in his perturbed state, like endless hours of pain—he felt a hand laid on his shoulder.",1385
5601,He started and looked round.,1385
5602,"“Dorian,” said Lord Henry, “I had better tell them that the shooting is stopped for to-day.",1386
5603,It would not look well to go on.”,1386
5604,"“I wish it were stopped for ever, Harry,” he answered bitterly.",1387
5605,“The whole thing is hideous and cruel.,1387
5606,Is the man ...?”,1387
5607,He could not finish the sentence.,1388
5608,"“I am afraid so,” rejoined Lord Henry.",1389
5609,“He got the whole charge of shot in his chest.,1389
5610,He must have died almost instantaneously.,1389
5611,Come; let us go home.”,1389
5612,They walked side by side in the direction of the avenue for nearly fifty yards without speaking.,1390
5613,"Then Dorian looked at Lord Henry and said, with a heavy sigh, “It is a bad omen, Harry, a very bad omen.”",1390
5614,“What is?” asked Lord Henry.,1391
5615,“Oh!,1391
5616,"this accident, I suppose.",1391
5617,"My dear fellow, it can’t be helped.",1391
5618,It was the man’s own fault.,1391
5619,Why did he get in front of the guns?,1391
5620,"Besides, it is nothing to us.",1391
5621,"It is rather awkward for Geoffrey, of course.",1391
5622,It does not do to pepper beaters.,1391
5623,It makes people think that one is a wild shot.,1391
5624,And Geoffrey is not; he shoots very straight.,1391
5625,But there is no use talking about the matter.”,1391
5626,Dorian shook his head.,1392
5627,"“It is a bad omen, Harry.",1392
5628,I feel as if something horrible were going to happen to some of us.,1392
5629,"To myself, perhaps,” he added, passing his hand over his eyes, with a gesture of pain.",1392
5630,The elder man laughed.,1393
5631,"“The only horrible thing in the world is _ennui_, Dorian.",1393
5632,That is the one sin for which there is no forgiveness.,1393
5633,But we are not likely to suffer from it unless these fellows keep chattering about this thing at dinner.,1393
5634,I must tell them that the subject is to be tabooed.,1393
5635,"As for omens, there is no such thing as an omen.",1393
5636,Destiny does not send us heralds.,1393
5637,She is too wise or too cruel for that.,1393
5638,"Besides, what on earth could happen to you, Dorian?",1393
5639,You have everything in the world that a man can want.,1393
5640,There is no one who would not be delighted to change places with you.”,1393
5641,"“There is no one with whom I would not change places, Harry.",1394
5642,Don’t laugh like that.,1394
5643,I am telling you the truth.,1394
5644,The wretched peasant who has just died is better off than I am.,1394
5645,I have no terror of death.,1394
5646,It is the coming of death that terrifies me.,1394
5647,Its monstrous wings seem to wheel in the leaden air around me.,1394
5648,Good heavens!,1394
5649,"don’t you see a man moving behind the trees there, watching me, waiting for me?”",1394
5650,Lord Henry looked in the direction in which the trembling gloved hand was pointing.,1395
5651,"“Yes,” he said, smiling, “I see the gardener waiting for you.",1395
5652,I suppose he wants to ask you what flowers you wish to have on the table to-night.,1395
5653,"How absurdly nervous you are, my dear fellow!",1395
5654,"You must come and see my doctor, when we get back to town.”",1395
5655,Dorian heaved a sigh of relief as he saw the gardener approaching.,1396
5656,"The man touched his hat, glanced for a moment at Lord Henry in a hesitating manner, and then produced a letter, which he handed to his master.",1396
5657,"“Her Grace told me to wait for an answer,” he murmured.",1396
5658,Dorian put the letter into his pocket.,1397
5659,"“Tell her Grace that I am coming in,” he said, coldly.",1397
5660,The man turned round and went rapidly in the direction of the house.,1397
5661,“How fond women are of doing dangerous things!” laughed Lord Henry.,1398
5662,“It is one of the qualities in them that I admire most.,1398
5663,A woman will flirt with anybody in the world as long as other people are looking on.”,1398
5664,"“How fond you are of saying dangerous things, Harry!",1399
5665,"In the present instance, you are quite astray.",1399
5666,"I like the duchess very much, but I don’t love her.”",1399
5667,"“And the duchess loves you very much, but she likes you less, so you are excellently matched.”",1400
5668,"“You are talking scandal, Harry, and there is never any basis for scandal.”",1401
5669,"“The basis of every scandal is an immoral certainty,” said Lord Henry, lighting a cigarette.",1402
5670,"“You would sacrifice anybody, Harry, for the sake of an epigram.”",1403
5671,"“The world goes to the altar of its own accord,” was the answer.",1404
5672,"“I wish I could love,” cried Dorian Gray with a deep note of pathos in his voice.",1405
5673,“But I seem to have lost the passion and forgotten the desire.,1405
5674,I am too much concentrated on myself.,1405
5675,My own personality has become a burden to me.,1405
5676,"I want to escape, to go away, to forget.",1405
5677,It was silly of me to come down here at all.,1405
5678,I think I shall send a wire to Harvey to have the yacht got ready.,1405
5679,On a yacht one is safe.”,1405
5680,"“Safe from what, Dorian?",1406
5681,You are in some trouble.,1406
5682,Why not tell me what it is?,1406
5683,You know I would help you.”,1406
5684,"“I can’t tell you, Harry,” he answered sadly.",1407
5685,“And I dare say it is only a fancy of mine.,1407
5686,This unfortunate accident has upset me.,1407
5687,I have a horrible presentiment that something of the kind may happen to me.”,1407
5688,“What nonsense!”,1408
5689,"“I hope it is, but I can’t help feeling it.",1409
5690,Ah!,1409
5691,"here is the duchess, looking like Artemis in a tailor-made gown.",1409
5692,"You see we have come back, Duchess.”",1409
5693,"“I have heard all about it, Mr. Gray,” she answered.",1410
5694,“Poor Geoffrey is terribly upset.,1410
5695,And it seems that you asked him not to shoot the hare.,1410
5696,How curious!”,1410
5697,"“Yes, it was very curious.",1411
5698,I don’t know what made me say it.,1411
5699,"Some whim, I suppose.",1411
5700,It looked the loveliest of little live things.,1411
5701,But I am sorry they told you about the man.,1411
5702,It is a hideous subject.”,1411
5703,"“It is an annoying subject,” broke in Lord Henry.",1412
5704,“It has no psychological value at all.,1412
5705,"Now if Geoffrey had done the thing on purpose, how interesting he would be!",1412
5706,I should like to know some one who had committed a real murder.”,1412
5707,"“How horrid of you, Harry!” cried the duchess.",1413
5708,"“Isn’t it, Mr. Gray?",1413
5709,"Harry, Mr. Gray is ill again.",1413
5710,He is going to faint.”,1413
5711,Dorian drew himself up with an effort and smiled.,1414
5712,"“It is nothing, Duchess,” he murmured; “my nerves are dreadfully out of order.",1414
5713,That is all.,1414
5714,I am afraid I walked too far this morning.,1414
5715,I didn’t hear what Harry said.,1414
5716,Was it very bad?,1414
5717,You must tell me some other time.,1414
5718,I think I must go and lie down.,1414
5719,"You will excuse me, won’t you?”",1414
5720,They had reached the great flight of steps that led from the conservatory on to the terrace.,1415
5721,"As the glass door closed behind Dorian, Lord Henry turned and looked at the duchess with his slumberous eyes.",1415
5722,“Are you very much in love with him?” he asked.,1415
5723,"She did not answer for some time, but stood gazing at the landscape.",1416
5724,"“I wish I knew,” she said at last.",1416
5725,He shook his head.,1417
5726,“Knowledge would be fatal.,1417
5727,It is the uncertainty that charms one.,1417
5728,A mist makes things wonderful.”,1417
5729,“One may lose one’s way.”,1418
5730,"“All ways end at the same point, my dear Gladys.”",1419
5731,“What is that?”,1420
5732,“Disillusion.”,1421
5733,"“It was my _début_ in life,” she sighed.",1422
5734,“It came to you crowned.”,1423
5735,“I am tired of strawberry leaves.”,1424
5736,“They become you.”,1425
5737,“Only in public.”,1426
5738,"“You would miss them,” said Lord Henry.",1427
5739,“I will not part with a petal.”,1428
5740,“Monmouth has ears.”,1429
5741,“Old age is dull of hearing.”,1430
5742,“Has he never been jealous?”,1431
5743,“I wish he had been.”,1432
5744,He glanced about as if in search of something.,1433
5745,“What are you looking for?” she inquired.,1433
5746,"“The button from your foil,” he answered.",1434
5747,“You have dropped it.”,1434
5748,She laughed.,1435
5749,“I have still the mask.”,1435
5750,"“It makes your eyes lovelier,” was his reply.",1436
5751,She laughed again.,1437
5752,Her teeth showed like white seeds in a scarlet fruit.,1437
5753,"Upstairs, in his own room, Dorian Gray was lying on a sofa, with terror in every tingling fibre of his body.",1438
5754,Life had suddenly become too hideous a burden for him to bear.,1438
5755,"The dreadful death of the unlucky beater, shot in the thicket like a wild animal, had seemed to him to pre-figure death for himself also.",1438
5756,He had nearly swooned at what Lord Henry had said in a chance mood of cynical jesting.,1438
5757,"At five o’clock he rang his bell for his servant and gave him orders to pack his things for the night-express to town, and to have the brougham at the door by eight-thirty.",1439
5758,He was determined not to sleep another night at Selby Royal.,1439
5759,It was an ill-omened place.,1439
5760,Death walked there in the sunlight.,1439
5761,The grass of the forest had been spotted with blood.,1439
5762,"Then he wrote a note to Lord Henry, telling him that he was going up to town to consult his doctor and asking him to entertain his guests in his absence.",1440
5763,"As he was putting it into the envelope, a knock came to the door, and his valet informed him that the head-keeper wished to see him.",1440
5764,He frowned and bit his lip.,1440
5765,"“Send him in,” he muttered, after some moments’ hesitation.",1440
5766,"As soon as the man entered, Dorian pulled his chequebook out of a drawer and spread it out before him.",1441
5767,"“I suppose you have come about the unfortunate accident of this morning, Thornton?” he said, taking up a pen.",1442
5768,"“Yes, sir,” answered the gamekeeper.",1443
5769,“Was the poor fellow married?,1444
5770,"Had he any people dependent on him?” asked Dorian, looking bored.",1444
5771,"“If so, I should not like them to be left in want, and will send them any sum of money you may think necessary.”",1444
5772,"“We don’t know who he is, sir.",1445
5773,That is what I took the liberty of coming to you about.”,1445
5774,"“Don’t know who he is?” said Dorian, listlessly.",1446
5775,“What do you mean?,1446
5776,Wasn’t he one of your men?”,1446
5777,"“No, sir.",1447
5778,Never saw him before.,1447
5779,"Seems like a sailor, sir.”",1447
5780,"The pen dropped from Dorian Gray’s hand, and he felt as if his heart had suddenly stopped beating.",1448
5781,“A sailor?” he cried out.,1448
5782,“Did you say a sailor?”,1448
5783,"“Yes, sir.",1449
5784,"He looks as if he had been a sort of sailor; tattooed on both arms, and that kind of thing.”",1449
5785,"“Was there anything found on him?” said Dorian, leaning forward and looking at the man with startled eyes.",1450
5786,“Anything that would tell his name?”,1450
5787,"“Some money, sir—not much, and a six-shooter.",1451
5788,There was no name of any kind.,1451
5789,"A decent-looking man, sir, but rough-like.",1451
5790,A sort of sailor we think.”,1451
5791,Dorian started to his feet.,1452
5792,A terrible hope fluttered past him.,1452
5793,He clutched at it madly.,1452
5794,“Where is the body?” he exclaimed.,1452
5795,“Quick!,1452
5796,I must see it at once.”,1452
5797,"“It is in an empty stable in the Home Farm, sir.",1453
5798,The folk don’t like to have that sort of thing in their houses.,1453
5799,They say a corpse brings bad luck.”,1453
5800,“The Home Farm!,1454
5801,Go there at once and meet me.,1454
5802,Tell one of the grooms to bring my horse round.,1454
5803,No.,1454
5804,Never mind.,1454
5805,I’ll go to the stables myself.,1454
5806,It will save time.”,1454
5807,"In less than a quarter of an hour, Dorian Gray was galloping down the long avenue as hard as he could go.",1455
5808,"The trees seemed to sweep past him in spectral procession, and wild shadows to fling themselves across his path.",1455
5809,Once the mare swerved at a white gate-post and nearly threw him.,1455
5810,He lashed her across the neck with his crop.,1455
5811,She cleft the dusky air like an arrow.,1455
5812,The stones flew from her hoofs.,1455
5813,At last he reached the Home Farm.,1456
5814,Two men were loitering in the yard.,1456
5815,He leaped from the saddle and threw the reins to one of them.,1456
5816,In the farthest stable a light was glimmering.,1456
5817,"Something seemed to tell him that the body was there, and he hurried to the door and put his hand upon the latch.",1456
5818,"There he paused for a moment, feeling that he was on the brink of a discovery that would either make or mar his life.",1457
5819,Then he thrust the door open and entered.,1457
5820,On a heap of sacking in the far corner was lying the dead body of a man dressed in a coarse shirt and a pair of blue trousers.,1458
5821,A spotted handkerchief had been placed over the face.,1458
5822,"A coarse candle, stuck in a bottle, sputtered beside it.",1458
5823,Dorian Gray shuddered.,1459
5824,"He felt that his could not be the hand to take the handkerchief away, and called out to one of the farm-servants to come to him.",1459
5825,“Take that thing off the face.,1460
5826,"I wish to see it,” he said, clutching at the door-post for support.",1460
5827,"When the farm-servant had done so, he stepped forward.",1461
5828,A cry of joy broke from his lips.,1461
5829,The man who had been shot in the thicket was James Vane.,1461
5830,He stood there for some minutes looking at the dead body.,1462
5831,"As he rode home, his eyes were full of tears, for he knew he was safe.",1462
5832, CHAPTER XIX.,1464
5833," “There is no use your telling me that you are going to be good,” cried Lord Henry, dipping his white fingers into a red copper bowl filled with rose-water.",1465
5834,“You are quite perfect.,1465
5835,"Pray, don’t change.”",1465
5836,Dorian Gray shook his head.,1466
5837,"“No, Harry, I have done too many dreadful things in my life.",1466
5838,I am not going to do any more.,1466
5839,I began my good actions yesterday.”,1466
5840,“Where were you yesterday?”,1467
5841,"“In the country, Harry.",1468
5842,I was staying at a little inn by myself.”,1468
5843,"“My dear boy,” said Lord Henry, smiling, “anybody can be good in the country.",1469
5844,There are no temptations there.,1469
5845,That is the reason why people who live out of town are so absolutely uncivilized.,1469
