,sentences,paragraph
2828,The sun sank lower in the heavens; we passed the river Drance andobserved its path through the chasms of the higher and the glens of thelower hills.,707
2829,"The Alps here come closer to the lake, and we approachedthe amphitheatre of mountains which forms its eastern boundary.",707
2830,Thespire of Evian shone under the woods that surrounded it and the rangeof mountain above mountain by which it was overhung.,707
2831,"The wind, which had hitherto carried us along with amazing rapidity,sank at sunset to a light breeze; the soft air just ruffled the waterand caused a pleasant motion among the trees as we approached theshore, from which it wafted the most delightful scent of flowers andhay.",708
2832,"The sun sank beneath the horizon as we landed, and as I touchedthe shore I felt those cares and fears revive which soon were to claspme and cling to me for ever.",708
2833,Chapter 23,710
2834,"It was eight o’clock when we landed; we walked for a short time on theshore, enjoying the transitory light, and then retired to the inn andcontemplated the lovely scene of waters, woods, and mountains, obscuredin darkness, yet still displaying their black outlines.",711
2835,"The wind, which had fallen in the south, now rose with great violencein the west.",712
2836,"The moon had reached her summit in the heavens and wasbeginning to descend; the clouds swept across it swifter than theflight of the vulture and dimmed her rays, while the lake reflected thescene of the busy heavens, rendered still busier by the restless wavesthat were beginning to rise.",712
2837,Suddenly a heavy storm of rain descended.,712
2838,"I had been calm during the day, but so soon as night obscured theshapes of objects, a thousand fears arose in my mind.",713
2839,"I was anxiousand watchful, while my right hand grasped a pistol which was hidden inmy bosom; every sound terrified me, but I resolved that I would sell mylife dearly and not shrink from the conflict until my own life or thatof my adversary was extinguished.",713
2840,"Elizabeth observed my agitation for some time in timid and fearful silence,but there was something in my glance which communicated terror to her, andtrembling, she asked, “What is it that agitates you, my dear Victor?",714
2841,What is it you fear?”,714
2842,“Oh!,715
2843,"Peace, peace, my love,” replied I; “this night, andall will be safe; but this night is dreadful, very dreadful.”",715
2844,"I passed an hour in this state of mind, when suddenly I reflected howfearful the combat which I momentarily expected would be to my wife,and I earnestly entreated her to retire, resolving not to join heruntil I had obtained some knowledge as to the situation of my enemy.",716
2845,"She left me, and I continued some time walking up and down the passagesof the house and inspecting every corner that might afford a retreat tomy adversary.",717
2846,But I discovered no trace of him and was beginning toconjecture that some fortunate chance had intervened to prevent theexecution of his menaces when suddenly I heard a shrill and dreadfulscream.,717
2847,It came from the room into which Elizabeth had retired.,717
2848,"As Iheard it, the whole truth rushed into my mind, my arms dropped, themotion of every muscle and fibre was suspended; I could feel the bloodtrickling in my veins and tingling in the extremities of my limbs.",717
2849,"Thisstate lasted but for an instant; the scream was repeated, and I rushedinto the room.",717
2850,Great God!,718
2851,Why did I not then expire!,718
2852,Why am I here to relate thedestruction of the best hope and the purest creature on earth?,718
2853,"She wasthere, lifeless and inanimate, thrown across the bed, her head hanging downand her pale and distorted features half covered by her hair.",718
2854,Everywhere Iturn I see the same figure—her bloodless arms and relaxed form flungby the murderer on its bridal bier.,718
2855,Could I behold this and live?,718
2856,Alas!,718
2857,Life is obstinate and clings closest where it is most hated.,718
2858,For a momentonly did I lose recollection; I fell senseless on the ground.,718
2859,"When I recovered I found myself surrounded by the people of the inn; theircountenances expressed a breathless terror, but the horror of othersappeared only as a mockery, a shadow of the feelings that oppressed me.",719
2860,"Iescaped from them to the room where lay the body of Elizabeth, my love, mywife, so lately living, so dear, so worthy.",719
2861,"She had been moved from theposture in which I had first beheld her, and now, as she lay, her head uponher arm and a handkerchief thrown across her face and neck, I might havesupposed her asleep.",719
2862,"I rushed towards her and embraced her with ardour, butthe deadly languor and coldness of the limbs told me that what I now heldin my arms had ceased to be the Elizabeth whom I had loved and cherished.",719
2863,"The murderous mark of the fiend’s grasp was on her neck, and thebreath had ceased to issue from her lips.",719
2864,"While I still hung over her in the agony of despair, I happened to look up.",720
2865,"The windows of the room had before been darkened, and I felt a kind ofpanic on seeing the pale yellow light of the moon illuminate the chamber.",720
2866,"The shutters had been thrown back, and with a sensation of horror not to bedescribed, I saw at the open window a figure the most hideous and abhorred.",720
2867,"A grin was on the face of the monster; he seemed to jeer, as with hisfiendish finger he pointed towards the corpse of my wife.",720
2868,"I rushed towardsthe window, and drawing a pistol from my bosom, fired; but he eluded me,leaped from his station, and running with the swiftness of lightning,plunged into the lake.",720
2869,The report of the pistol brought a crowd into the room.,721
2870,"I pointed tothe spot where he had disappeared, and we followed the track withboats; nets were cast, but in vain.",721
2871,"After passing several hours, wereturned hopeless, most of my companions believing it to have been aform conjured up by my fancy.",721
2872,"After having landed, they proceeded tosearch the country, parties going in different directions among thewoods and vines.",721
2873,"I attempted to accompany them and proceeded a short distance from thehouse, but my head whirled round, my steps were like those of a drunkenman, I fell at last in a state of utter exhaustion; a film covered myeyes, and my skin was parched with the heat of fever.",722
2874,"In this state Iwas carried back and placed on a bed, hardly conscious of what hadhappened; my eyes wandered round the room as if to seek something thatI had lost.",722
2875,"After an interval I arose, and as if by instinct, crawled into the roomwhere the corpse of my beloved lay.",723
2876,"There were women weeping around; Ihung over it and joined my sad tears to theirs; all this time nodistinct idea presented itself to my mind, but my thoughts rambled tovarious subjects, reflecting confusedly on my misfortunes and theircause.",723
2877,"I was bewildered, in a cloud of wonder and horror.",723
2878,"The deathof William, the execution of Justine, the murder of Clerval, and lastlyof my wife; even at that moment I knew not that my only remainingfriends were safe from the malignity of the fiend; my father even nowmight be writhing under his grasp, and Ernest might be dead at hisfeet.",723
2879,This idea made me shudder and recalled me to action.,723
2880,I startedup and resolved to return to Geneva with all possible speed.,723
2881,"There were no horses to be procured, and I must return by the lake; but thewind was unfavourable, and the rain fell in torrents.",724
2882,"However, it washardly morning, and I might reasonably hope to arrive by night.",724
2883,"I hired mento row and took an oar myself, for I had always experienced relief frommental torment in bodily exercise.",724
2884,"But the overflowing misery I now felt,and the excess of agitation that I endured rendered me incapable of anyexertion.",724
2885,"I threw down the oar, and leaning my head upon my hands, gave wayto every gloomy idea that arose.",724
2886,"If I looked up, I saw scenes which werefamiliar to me in my happier time and which I had contemplated but the daybefore in the company of her who was now but a shadow and a recollection.",724
2887,Tears streamed from my eyes.,724
2888,"The rain had ceased for a moment, and I sawthe fish play in the waters as they had done a few hours before; they hadthen been observed by Elizabeth.",724
2889,Nothing is so painful to the human mind asa great and sudden change.,724
2890,"The sun might shine or the clouds might lower,but nothing could appear to me as it had done the day before.",724
2891,A fiend hadsnatched from me every hope of future happiness; no creature had ever beenso miserable as I was; so frightful an event is single in the history ofman.,724
2892,But why should I dwell upon the incidents that followed this lastoverwhelming event?,725
2893,"Mine has been a tale of horrors; I have reached their_acme_, and what I must now relate can but be tedious to you.",725
2894,"Knowthat, one by one, my friends were snatched away; I was left desolate.",725
2895,"Myown strength is exhausted, and I must tell, in a few words, what remains ofmy hideous narration.",725
2896,I arrived at Geneva.,726
2897,"My father and Ernest yet lived, but the former sunkunder the tidings that I bore.",726
2898,"I see him now, excellent and venerable oldman!",726
2899,"His eyes wandered in vacancy, for they had lost their charm and theirdelight—his Elizabeth, his more than daughter, whom he doted on withall that affection which a man feels, who in the decline of life, havingfew affections, clings more earnestly to those that remain.",726
2900,"Cursed, cursedbe the fiend that brought misery on his grey hairs and doomed him to wastein wretchedness!",726
2901,"He could not live under the horrors that were accumulatedaround him; the springs of existence suddenly gave way; he was unable torise from his bed, and in a few days he died in my arms.",726
2902,What then became of me?,727
2903,"I know not; I lost sensation, and chains anddarkness were the only objects that pressed upon me.",727
2904,"Sometimes,indeed, I dreamt that I wandered in flowery meadows and pleasant valeswith the friends of my youth, but I awoke and found myself in adungeon.",727
2905,"Melancholy followed, but by degrees I gained a clearconception of my miseries and situation and was then released from myprison.",727
2906,"For they had called me mad, and during many months, as Iunderstood, a solitary cell had been my habitation.",727
2907,"Liberty, however, had been a useless gift to me, had I not, as Iawakened to reason, at the same time awakened to revenge.",728
2908,"As thememory of past misfortunes pressed upon me, I began to reflect on theircause—the monster whom I had created, the miserable dæmon whom I hadsent abroad into the world for my destruction.",728
2909,"I was possessed by amaddening rage when I thought of him, and desired and ardently prayedthat I might have him within my grasp to wreak a great and signalrevenge on his cursed head.",728
2910,"Nor did my hate long confine itself to useless wishes; I began toreflect on the best means of securing him; and for this purpose, abouta month after my release, I repaired to a criminal judge in the townand told him that I had an accusation to make, that I knew thedestroyer of my family, and that I required him to exert his wholeauthority for the apprehension of the murderer.",729
2911,The magistrate listened to me with attention and kindness.,730
2912,"“Beassured, sir,” said he, “no pains or exertions on my part shallbe spared to discover the villain.”",730
2913,"“I thank you,” replied I; “listen, therefore, to thedeposition that I have to make.",731
2914,"It is indeed a tale so strange that Ishould fear you would not credit it were there not something in truthwhich, however wonderful, forces conviction.",731
2915,"The story is too connected tobe mistaken for a dream, and I have no motive for falsehood.” Mymanner as I thus addressed him was impressive but calm; I had formed in myown heart a resolution to pursue my destroyer to death, and this purposequieted my agony and for an interval reconciled me to life.",731
2916,"I now relatedmy history briefly but with firmness and precision, marking the dates withaccuracy and never deviating into invective or exclamation.",731
2917,"The magistrate appeared at first perfectly incredulous, but as I continuedhe became more attentive and interested; I saw him sometimes shudder withhorror; at others a lively surprise, unmingled with disbelief, was paintedon his countenance.",732
2918,"When I had concluded my narration, I said, “This is the being whom Iaccuse and for whose seizure and punishment I call upon you to exert yourwhole power.",733
2919,"It is your duty as a magistrate, and I believe and hope thatyour feelings as a man will not revolt from the execution of thosefunctions on this occasion.”",733
2920,This address caused a considerable change in the physiognomy of my ownauditor.,734
2921,"He had heard my story with that half kind of belief that is givento a tale of spirits and supernatural events; but when he was called uponto act officially in consequence, the whole tide of his incredulityreturned.",734
2922,"He, however, answered mildly, “I would willingly afford youevery aid in your pursuit, but the creature of whom you speak appears tohave powers which would put all my exertions to defiance.",734
2923,Who can follow ananimal which can traverse the sea of ice and inhabit caves and dens whereno man would venture to intrude?,734
2924,"Besides, some months have elapsed sincethe commission of his crimes, and no one can conjecture to what place hehas wandered or what region he may now inhabit.”",734
2925,"“I do not doubt that he hovers near the spot which I inhabit, and ifhe has indeed taken refuge in the Alps, he may be hunted like the chamoisand destroyed as a beast of prey.",735
2926,But I perceive your thoughts; you do notcredit my narrative and do not intend to pursue my enemy with thepunishment which is his desert.”,735
2927,"As I spoke, rage sparkled in my eyes; the magistrate was intimidated.",736
2928,"“You are mistaken,” said he.",736
2929,"“I will exert myself, and ifit is in my power to seize the monster, be assured that he shall sufferpunishment proportionate to his crimes.",736
2930,"But I fear, from what you haveyourself described to be his properties, that this will proveimpracticable; and thus, while every proper measure is pursued, you shouldmake up your mind to disappointment.”",736
2931,“That cannot be; but all that I can say will be of little avail.,737
2932,"Myrevenge is of no moment to you; yet, while I allow it to be a vice, Iconfess that it is the devouring and only passion of my soul.",737
2933,"My rageis unspeakable when I reflect that the murderer, whom I have turnedloose upon society, still exists.",737
2934,"You refuse my just demand; I havebut one resource, and I devote myself, either in my life or death, tohis destruction.”",737
2935,"I trembled with excess of agitation as I said this; there was a frenzyin my manner, and something, I doubt not, of that haughty fiercenesswhich the martyrs of old are said to have possessed.",738
2936,"But to a Genevanmagistrate, whose mind was occupied by far other ideas than those ofdevotion and heroism, this elevation of mind had much the appearance ofmadness.",738
2937,He endeavoured to soothe me as a nurse does a child andreverted to my tale as the effects of delirium.,738
2938,"“Man,” I cried, “how ignorant art thou in thy pride ofwisdom!",739
2939,Cease; you know not what it is you say.”,739
2940,I broke from the house angry and disturbed and retired to meditate onsome other mode of action.,740
2941,Chapter 24,742
2942,My present situation was one in which all voluntary thought wasswallowed up and lost.,743
2943,I was hurried away by fury; revenge aloneendowed me with strength and composure; it moulded my feelings andallowed me to be calculating and calm at periods when otherwisedelirium or death would have been my portion.,743
2944,"My first resolution was to quit Geneva for ever; my country, which, when Iwas happy and beloved, was dear to me, now, in my adversity, becamehateful.",744
2945,"I provided myself with a sum of money, together with a few jewelswhich had belonged to my mother, and departed.",744
2946,And now my wanderings began which are to cease but with life.,745
2947,I havetraversed a vast portion of the earth and have endured all the hardshipswhich travellers in deserts and barbarous countries are wont to meet.,745
2948,How Ihave lived I hardly know; many times have I stretched my failing limbs uponthe sandy plain and prayed for death.,745
2949,But revenge kept me alive; I darednot die and leave my adversary in being.,745
2950,When I quitted Geneva my first labour was to gain some clue by which Imight trace the steps of my fiendish enemy.,746
2951,"But my plan was unsettled,and I wandered many hours round the confines of the town, uncertainwhat path I should pursue.",746
2952,"As night approached I found myself at theentrance of the cemetery where William, Elizabeth, and my fatherreposed.",746
2953,I entered it and approached the tomb which marked theirgraves.,746
2954,"Everything was silent except the leaves of the trees, whichwere gently agitated by the wind; the night was nearly dark, and thescene would have been solemn and affecting even to an uninterestedobserver.",746
2955,"The spirits of the departed seemed to flit around and tocast a shadow, which was felt but not seen, around the head of themourner.",746
2956,The deep grief which this scene had at first excited quickly gave way torage and despair.,747
2957,"They were dead, and I lived; their murderer also lived,and to destroy him I must drag out my weary existence.",747
2958,"I knelt on the grassand kissed the earth and with quivering lips exclaimed, “By thesacred earth on which I kneel, by the shades that wander near me, by thedeep and eternal grief that I feel, I swear; and by thee, O Night, and thespirits that preside over thee, to pursue the dæmon who caused this misery,until he or I shall perish in mortal conflict.",747
2959,"For this purpose I willpreserve my life; to execute this dear revenge will I again behold the sunand tread the green herbage of earth, which otherwise should vanish from myeyes for ever.",747
2960,"And I call on you, spirits of the dead, and on you, wanderingministers of vengeance, to aid and conduct me in my work.",747
2961,Let the cursedand hellish monster drink deep of agony; let him feel the despair that nowtorments me.”,747
2962,"I had begun my adjuration with solemnity and an awe which almost assured methat the shades of my murdered friends heard and approved my devotion, butthe furies possessed me as I concluded, and rage choked my utterance.",748
2963,I was answered through the stillness of night by a loud and fiendishlaugh.,749
2964,"It rang on my ears long and heavily; the mountains re-echoedit, and I felt as if all hell surrounded me with mockery and laughter.",749
2965,Surely in that moment I should have been possessed by frenzy and havedestroyed my miserable existence but that my vow was heard and that Iwas reserved for vengeance.,749
2966,"The laughter died away, when a well-knownand abhorred voice, apparently close to my ear, addressed me in anaudible whisper, “I am satisfied, miserable wretch!",749
2967,"You havedetermined to live, and I am satisfied.”",749
2968,"I darted towards the spot from which the sound proceeded, but the devileluded my grasp.",750
2969,Suddenly the broad disk of the moon arose and shonefull upon his ghastly and distorted shape as he fled with more thanmortal speed.,750
2970,"I pursued him, and for many months this has been my task.",751
2971,"Guided by aslight clue, I followed the windings of the Rhone, but vainly.",751
2972,"Theblue Mediterranean appeared, and by a strange chance, I saw the fiendenter by night and hide himself in a vessel bound for the Black Sea.",751
2973,"Itook my passage in the same ship, but he escaped, I know not how.",751
2974,"Amidst the wilds of Tartary and Russia, although he still evaded me, Ihave ever followed in his track.",752
2975,"Sometimes the peasants, scared bythis horrid apparition, informed me of his path; sometimes he himself,who feared that if I lost all trace of him I should despair and die,left some mark to guide me.",752
2976,"The snows descended on my head, and I sawthe print of his huge step on the white plain.",752
2977,"To you first enteringon life, to whom care is new and agony unknown, how can you understandwhat I have felt and still feel?",752
2978,"Cold, want, and fatigue were theleast pains which I was destined to endure; I was cursed by some deviland carried about with me my eternal hell; yet still a spirit of goodfollowed and directed my steps and when I most murmured would suddenlyextricate me from seemingly insurmountable difficulties.",752
2979,"Sometimes,when nature, overcome by hunger, sank under the exhaustion, a repastwas prepared for me in the desert that restored and inspirited me.",752
2980,"Thefare was, indeed, coarse, such as the peasants of the country ate, butI will not doubt that it was set there by the spirits that I hadinvoked to aid me.",752
2981,"Often, when all was dry, the heavens cloudless, andI was parched by thirst, a slight cloud would bedim the sky, shed thefew drops that revived me, and vanish.",752
2982,"I followed, when I could, the courses of the rivers; but the dæmongenerally avoided these, as it was here that the population of thecountry chiefly collected.",753
2983,"In other places human beings were seldomseen, and I generally subsisted on the wild animals that crossed mypath.",753
2984,"I had money with me and gained the friendship of the villagersby distributing it; or I brought with me some food that I had killed,which, after taking a small part, I always presented to those who hadprovided me with fire and utensils for cooking.",753
2985,"My life, as it passed thus, was indeed hateful to me, and it was duringsleep alone that I could taste joy.",754
2986,O blessed sleep!,754
2987,"Often, when mostmiserable, I sank to repose, and my dreams lulled me even to rapture.",754
2988,"Thespirits that guarded me had provided these moments, or rather hours, ofhappiness that I might retain strength to fulfil my pilgrimage.",754
2989,"Deprived ofthis respite, I should have sunk under my hardships.",754
2990,"During the day I wassustained and inspirited by the hope of night, for in sleep I saw myfriends, my wife, and my beloved country; again I saw the benevolentcountenance of my father, heard the silver tones of my Elizabeth’svoice, and beheld Clerval enjoying health and youth.",754
2991,"Often, when wearied bya toilsome march, I persuaded myself that I was dreaming until night shouldcome and that I should then enjoy reality in the arms of my dearestfriends.",754
2992,What agonising fondness did I feel for them!,754
2993,"How did I cling totheir dear forms, as sometimes they haunted even my waking hours, andpersuade myself that they still lived!",754
2994,"At such moments vengeance, thatburned within me, died in my heart, and I pursued my path towards thedestruction of the dæmon more as a task enjoined by heaven, as themechanical impulse of some power of which I was unconscious, than as theardent desire of my soul.",754
2995,What his feelings were whom I pursued I cannot know.,755
2996,"Sometimes, indeed, heleft marks in writing on the barks of the trees or cut in stone that guidedme and instigated my fury.",755
2997,"“My reign is not yetover”—these words were legible in one of theseinscriptions—“you live, and my power is complete.",755
2998,"Follow me; Iseek the everlasting ices of the north, where you will feel the misery ofcold and frost, to which I am impassive.",755
2999,"You will find near this place, ifyou follow not too tardily, a dead hare; eat and be refreshed.",755
3000,"Come on, myenemy; we have yet to wrestle for our lives, but many hard and miserablehours must you endure until that period shall arrive.”",755
3001,Scoffing devil!,756
3002,"Again do I vow vengeance; again do I devote thee,miserable fiend, to torture and death.",756
3003,"Never will I give up my searchuntil he or I perish; and then with what ecstasy shall I join myElizabeth and my departed friends, who even now prepare for me thereward of my tedious toil and horrible pilgrimage!",756
3004,"As I still pursued my journey to the northward, the snows thickened and thecold increased in a degree almost too severe to support.",757
3005,"The peasants wereshut up in their hovels, and only a few of the most hardy ventured forth toseize the animals whom starvation had forced from their hiding-places toseek for prey.",757
3006,"The rivers were covered with ice, and no fish could beprocured; and thus I was cut off from my chief article of maintenance.",757
3007,The triumph of my enemy increased with the difficulty of my labours.,758
3008,Oneinscription that he left was in these words: “Prepare!,758
3009,"Your toilsonly begin; wrap yourself in furs and provide food, for we shall soon enterupon a journey where your sufferings will satisfy my everlastinghatred.”",758
3010,"My courage and perseverance were invigorated by these scoffing words; Iresolved not to fail in my purpose, and calling on Heaven to supportme, I continued with unabated fervour to traverse immense deserts,until the ocean appeared at a distance and formed the utmost boundaryof the horizon.",759
3011,Oh!,759
3012,How unlike it was to the blue seasons of thesouth!,759
3013,"Covered with ice, it was only to be distinguished from land byits superior wildness and ruggedness.",759
3014,"The Greeks wept for joy whenthey beheld the Mediterranean from the hills of Asia, and hailed withrapture the boundary of their toils.",759
3015,"I did not weep, but I knelt downand with a full heart thanked my guiding spirit for conducting me insafety to the place where I hoped, notwithstanding my adversary’s gibe,to meet and grapple with him.",759
3016,Some weeks before this period I had procured a sledge and dogs and thustraversed the snows with inconceivable speed.,760
3017,"I know not whether thefiend possessed the same advantages, but I found that, as before I haddaily lost ground in the pursuit, I now gained on him, so much so thatwhen I first saw the ocean he was but one day’s journey in advance, andI hoped to intercept him before he should reach the beach.",760
3018,"With newcourage, therefore, I pressed on, and in two days arrived at a wretchedhamlet on the seashore.",760
3019,I inquired of the inhabitants concerning thefiend and gained accurate information.,760
3020,"A gigantic monster, they said,had arrived the night before, armed with a gun and many pistols,putting to flight the inhabitants of a solitary cottage through fear ofhis terrific appearance.",760
3021,"He had carried off their store of winterfood, and placing it in a sledge, to draw which he had seized on anumerous drove of trained dogs, he had harnessed them, and the samenight, to the joy of the horror-struck villagers, had pursued hisjourney across the sea in a direction that led to no land; and theyconjectured that he must speedily be destroyed by the breaking of theice or frozen by the eternal frosts.",760
3022,On hearing this information I suffered a temporary access of despair.,761
3023,"He had escaped me, and I must commence a destructive and almost endlessjourney across the mountainous ices of the ocean, amidst cold that fewof the inhabitants could long endure and which I, the native of agenial and sunny climate, could not hope to survive.",761
3024,"Yet at the ideathat the fiend should live and be triumphant, my rage and vengeancereturned, and like a mighty tide, overwhelmed every other feeling.",761
3025,"After a slight repose, during which the spirits of the dead hoveredround and instigated me to toil and revenge, I prepared for my journey.",761
3026,"I exchanged my land-sledge for one fashioned for the inequalities ofthe Frozen Ocean, and purchasing a plentiful stock of provisions, Ideparted from land.",762
3027,"I cannot guess how many days have passed since then, but I have enduredmisery which nothing but the eternal sentiment of a just retributionburning within my heart could have enabled me to support.",763
3028,"Immense andrugged mountains of ice often barred up my passage, and I often heardthe thunder of the ground sea, which threatened my destruction.",763
3029,Butagain the frost came and made the paths of the sea secure.,763
3030,"By the quantity of provision which I had consumed, I should guess thatI had passed three weeks in this journey; and the continual protractionof hope, returning back upon the heart, often wrung bitter drops ofdespondency and grief from my eyes.",764
3031,"Despair had indeed almost securedher prey, and I should soon have sunk beneath this misery.",764
3032,"Once, afterthe poor animals that conveyed me had with incredible toil gained thesummit of a sloping ice mountain, and one, sinking under his fatigue,died, I viewed the expanse before me with anguish, when suddenly my eyecaught a dark speck upon the dusky plain.",764
3033,I strained my sight todiscover what it could be and uttered a wild cry of ecstasy when Idistinguished a sledge and the distorted proportions of a well-knownform within.,764
3034,Oh!,764
3035,With what a burning gush did hope revisit my heart!,764
3036,"Warm tears filled my eyes, which I hastily wiped away, that they mightnot intercept the view I had of the dæmon; but still my sight wasdimmed by the burning drops, until, giving way to the emotions thatoppressed me, I wept aloud.",764
3037,"But this was not the time for delay; I disencumbered the dogs of theirdead companion, gave them a plentiful portion of food, and after anhour’s rest, which was absolutely necessary, and yet which was bitterlyirksome to me, I continued my route.",765
3038,"The sledge was still visible, nordid I again lose sight of it except at the moments when for a shorttime some ice-rock concealed it with its intervening crags.",765
3039,"I indeedperceptibly gained on it, and when, after nearly two days’ journey, Ibeheld my enemy at no more than a mile distant, my heart bounded withinme.",765
3040,"But now, when I appeared almost within grasp of my foe, my hopes weresuddenly extinguished, and I lost all trace of him more utterly than I hadever done before.",766
3041,"A ground sea was heard; the thunder of its progress, asthe waters rolled and swelled beneath me, became every moment more ominousand terrific.",766
3042,"I pressed on, but in vain.",766
3043,"The wind arose; the sea roared;and, as with the mighty shock of an earthquake, it split and cracked with atremendous and overwhelming sound.",766
3044,"The work was soon finished; in a fewminutes a tumultuous sea rolled between me and my enemy, and I was leftdrifting on a scattered piece of ice that was continually lessening andthus preparing for me a hideous death.",766
3045,"In this manner many appalling hours passed; several of my dogs died, and Imyself was about to sink under the accumulation of distress when I saw yourvessel riding at anchor and holding forth to me hopes of succour and life.",767
3046,I had no conception that vessels ever came so far north and was astoundedat the sight.,767
3047,"I quickly destroyed part of my sledge to construct oars, andby these means was enabled, with infinite fatigue, to move my ice raft inthe direction of your ship.",767
3048,"I had determined, if you were going southwards,still to trust myself to the mercy of the seas rather than abandon mypurpose.",767
3049,I hoped to induce you to grant me a boat with which I could pursuemy enemy.,767
3050,But your direction was northwards.,767
3051,"You took me on board when myvigour was exhausted, and I should soon have sunk under my multipliedhardships into a death which I still dread, for my task is unfulfilled.",767
3052,Oh!,768
3053,"When will my guiding spirit, in conducting me to the dæmon, allowme the rest I so much desire; or must I die, and he yet live?",768
3054,"If I do,swear to me, Walton, that he shall not escape, that you will seek himand satisfy my vengeance in his death.",768
3055,"And do I dare to ask of you toundertake my pilgrimage, to endure the hardships that I have undergone?",768
3056,No; I am not so selfish.,768
3057,"Yet, when I am dead, if he should appear, ifthe ministers of vengeance should conduct him to you, swear that heshall not live—swear that he shall not triumph over my accumulatedwoes and survive to add to the list of his dark crimes.",768
3058,"He is eloquentand persuasive, and once his words had even power over my heart; buttrust him not.",768
3059,"His soul is as hellish as his form, full of treacheryand fiend-like malice.",768
3060,"Hear him not; call on the names of William,Justine, Clerval, Elizabeth, my father, and of the wretched Victor, andthrust your sword into his heart.",768
3061,I will hover near and direct thesteel aright.,768
3062,"Walton, _in continuation._",769
3063,"August 26th, 17—.",770
3064,"You have read this strange and terrific story, Margaret; and do you notfeel your blood congeal with horror, like that which even now curdlesmine?",771
3065,"Sometimes, seized with sudden agony, he could not continue histale; at others, his voice broken, yet piercing, uttered withdifficulty the words so replete with anguish.",771
3066,"His fine and lovely eyeswere now lighted up with indignation, now subdued to downcast sorrowand quenched in infinite wretchedness.",771
3067,"Sometimes he commanded hiscountenance and tones and related the most horrible incidents with atranquil voice, suppressing every mark of agitation; then, like avolcano bursting forth, his face would suddenly change to an expressionof the wildest rage as he shrieked out imprecations on his persecutor.",771
3068,"His tale is connected and told with an appearance of the simplest truth,yet I own to you that the letters of Felix and Safie, which he showed me,and the apparition of the monster seen from our ship, brought to me agreater conviction of the truth of his narrative than his asseverations,however earnest and connected.",772
3069,"Such a monster has, then, really existence!",772
3070,"I cannot doubt it, yet I am lost in surprise and admiration.",772
3071,"Sometimes Iendeavoured to gain from Frankenstein the particulars of hiscreature’s formation, but on this point he was impenetrable.",772
3072,"“Are you mad, my friend?” said he.",773
3073,“Or whither does yoursenseless curiosity lead you?,773
3074,Would you also create for yourself and theworld a demoniacal enemy?,773
3075,"Peace, peace!",773
3076,Learn my miseries and do not seekto increase your own.”,773
3077,"Frankenstein discovered that I made notes concerning his history; he askedto see them and then himself corrected and augmented them in many places,but principally in giving the life and spirit to the conversations he heldwith his enemy.",774
3078,"“Since you have preserved my narration,” saidhe, “I would not that a mutilated one should go down toposterity.”",774
3079,"Thus has a week passed away, while I have listened to the strangesttale that ever imagination formed.",775
3080,My thoughts and every feeling of mysoul have been drunk up by the interest for my guest which this taleand his own elevated and gentle manners have created.,775
3081,"I wish to soothehim, yet can I counsel one so infinitely miserable, so destitute ofevery hope of consolation, to live?",775
3082,"Oh, no!",775
3083,The only joy that he cannow know will be when he composes his shattered spirit to peace anddeath.,775
3084,"Yet he enjoys one comfort, the offspring of solitude anddelirium; he believes that when in dreams he holds converse with hisfriends and derives from that communion consolation for his miseries orexcitements to his vengeance, that they are not the creations of hisfancy, but the beings themselves who visit him from the regions of aremote world.",775
3085,This faith gives a solemnity to his reveries that renderthem to me almost as imposing and interesting as truth.,775
3086,Our conversations are not always confined to his own history andmisfortunes.,776
3087,On every point of general literature he displaysunbounded knowledge and a quick and piercing apprehension.,776
3088,"Hiseloquence is forcible and touching; nor can I hear him, when he relatesa pathetic incident or endeavours to move the passions of pity or love,without tears.",776
3089,"What a glorious creature must he have been in the daysof his prosperity, when he is thus noble and godlike in ruin!",776
3090,He seemsto feel his own worth and the greatness of his fall.,776
3091,"“When younger,” said he, “I believed myself destined forsome great enterprise.",777
3092,"My feelings are profound, but I possessed a coolnessof judgment that fitted me for illustrious achievements.",777
3093,"This sentiment ofthe worth of my nature supported me when others would have been oppressed,for I deemed it criminal to throw away in useless grief those talents thatmight be useful to my fellow creatures.",777
3094,"When I reflected on the work I hadcompleted, no less a one than the creation of a sensitive and rationalanimal, I could not rank myself with the herd of common projectors.",777
3095,"Butthis thought, which supported me in the commencement of my career, nowserves only to plunge me lower in the dust.",777
3096,"All my speculations and hopesare as nothing, and like the archangel who aspired to omnipotence, I amchained in an eternal hell.",777
3097,"My imagination was vivid, yet my powers ofanalysis and application were intense; by the union of these qualities Iconceived the idea and executed the creation of a man.",777
3098,Even now I cannotrecollect without passion my reveries while the work was incomplete.,777
3099,"I trodheaven in my thoughts, now exulting in my powers, now burning with the ideaof their effects.",777
3100,From my infancy I was imbued with high hopes and a loftyambition; but how am I sunk!,777
3101,Oh!,777
3102,"My friend, if you had known me as I oncewas, you would not recognise me in this state of degradation.",777
3103,"Despondencyrarely visited my heart; a high destiny seemed to bear me on, until I fell,never, never again to rise.”",777
3104,Must I then lose this admirable being?,778
3105,I have longed for a friend; I havesought one who would sympathise with and love me.,778
3106,"Behold, on these desertseas I have found such a one, but I fear I have gained him only to know hisvalue and lose him.",778
3107,"I would reconcile him to life, but he repulses the idea.",778
