,sentences,paragraph
926,"All the time they were playing the Queen never left off quarrellingwith the other players, and shouting “Off with his head!” or “Off withher head!” Those whom she sentenced were taken into custody by thesoldiers, who of course had to leave off being arches to do this, sothat by the end of half an hour or so there were no arches left, andall the players, except the King, the Queen, and Alice, were in custodyand under sentence of execution.",525
927,"Then the Queen left off, quite out of breath, and said to Alice, “Haveyou seen the Mock Turtle yet?”",526
928,"“No,” said Alice.",527
929,“I don’t even know what a Mock Turtle is.”,527
930,"“It’s the thing Mock Turtle Soup is made from,” said the Queen.",528
931,"“I never saw one, or heard of one,” said Alice.",529
932,"“Come on, then,” said the Queen, “and he shall tell you his history.”",530
933,"As they walked off together, Alice heard the King say in a low voice,to the company generally, “You are all pardoned.” “Come, _that’s_ agood thing!” she said to herself, for she had felt quite unhappy at thenumber of executions the Queen had ordered.",531
934,"They very soon came upon a Gryphon, lying fast asleep in the sun.",532
935,"(Ifyou don’t know what a Gryphon is, look at the picture.)",532
936,"“Up, lazything!” said the Queen, “and take this young lady to see the MockTurtle, and to hear his history.",532
937,"I must go back and see after someexecutions I have ordered;” and she walked off, leaving Alice alonewith the Gryphon.",532
938,"Alice did not quite like the look of the creature,but on the whole she thought it would be quite as safe to stay with itas to go after that savage Queen: so she waited.",532
939,The Gryphon sat up and rubbed its eyes: then it watched the Queen tillshe was out of sight: then it chuckled.,533
940,"“What fun!” said the Gryphon,half to itself, half to Alice.",533
941,“What _is_ the fun?” said Alice.,534
942,"“Why, _she_,” said the Gryphon.",535
943,"“It’s all her fancy, that: they neverexecutes nobody, you know.",535
944,Come on!”,535
945,"“Everybody says ‘come on!’ here,” thought Alice, as she went slowlyafter it: “I never was so ordered about in all my life, never!”",536
946,"They had not gone far before they saw the Mock Turtle in the distance,sitting sad and lonely on a little ledge of rock, and, as they camenearer, Alice could hear him sighing as if his heart would break.",537
947,Shepitied him deeply.,537
948,"“What is his sorrow?” she asked the Gryphon, and theGryphon answered, very nearly in the same words as before, “It’s allhis fancy, that: he hasn’t got no sorrow, you know.",537
949,Come on!”,537
950,"So they went up to the Mock Turtle, who looked at them with large eyesfull of tears, but said nothing.",538
951,"“This here young lady,” said the Gryphon, “she wants for to know yourhistory, she do.”",539
952,"“I’ll tell it her,” said the Mock Turtle in a deep, hollow tone: “sitdown, both of you, and don’t speak a word till I’ve finished.”",540
953,"So they sat down, and nobody spoke for some minutes.",541
954,"Alice thought toherself, “I don’t see how he can _ever_ finish, if he doesn’t begin.”But she waited patiently.",541
955,"“Once,” said the Mock Turtle at last, with a deep sigh, “I was a realTurtle.”",542
956,"These words were followed by a very long silence, broken only by anoccasional exclamation of “Hjckrrh!” from the Gryphon, and the constantheavy sobbing of the Mock Turtle.",543
957,"Alice was very nearly getting up andsaying, “Thank you, sir, for your interesting story,” but she could nothelp thinking there _must_ be more to come, so she sat still and saidnothing.",543
958,"“When we were little,” the Mock Turtle went on at last, more calmly,though still sobbing a little now and then, “we went to school in thesea.",544
959,The master was an old Turtle—we used to call him Tortoise—”,544
960,"“Why did you call him Tortoise, if he wasn’t one?” Alice asked.",545
961,"“We called him Tortoise because he taught us,” said the Mock Turtleangrily: “really you are very dull!”",546
962,"“You ought to be ashamed of yourself for asking such a simplequestion,” added the Gryphon; and then they both sat silent and lookedat poor Alice, who felt ready to sink into the earth.",547
963,"At last theGryphon said to the Mock Turtle, “Drive on, old fellow!",547
964,Don’t be allday about it!” and he went on in these words:,547
965,"“Yes, we went to school in the sea, though you mayn’t believe it—”",548
966,“I never said I didn’t!” interrupted Alice.,549
967,"“You did,” said the Mock Turtle.",550
968,"“Hold your tongue!” added the Gryphon, before Alice could speak again.",551
969,The Mock Turtle went on.,551
970,"“We had the best of educations—in fact, we went to school every day—”",552
971,"“_I’ve_ been to a day-school, too,” said Alice; “you needn’t be soproud as all that.”",553
972,“With extras?” asked the Mock Turtle a little anxiously.,554
973,"“Yes,” said Alice, “we learned French and music.”",555
974,“And washing?” said the Mock Turtle.,556
975,“Certainly not!” said Alice indignantly.,557
976,“Ah!,558
977,"then yours wasn’t a really good school,” said the Mock Turtle in atone of great relief.",558
978,"“Now at _ours_ they had at the end of the bill,‘French, music, _and washing_—extra.’”",558
979,"“You couldn’t have wanted it much,” said Alice; “living at the bottomof the sea.”",559
980,“I couldn’t afford to learn it.” said the Mock Turtle with a sigh.,560
981,“Ionly took the regular course.”,560
982,“What was that?” inquired Alice.,561
983,"“Reeling and Writhing, of course, to begin with,” the Mock Turtlereplied; “and then the different branches of Arithmetic—Ambition,Distraction, Uglification, and Derision.”",562
984,"“I never heard of ‘Uglification,’” Alice ventured to say.",563
985,“What is it?”,563
986,The Gryphon lifted up both its paws in surprise.,564
987,“What!,564
988,Never heard ofuglifying!” it exclaimed.,564
989,"“You know what to beautify is, I suppose?”",564
990,"“Yes,” said Alice doubtfully: “it means—to—make—anything—prettier.”",565
991,"“Well, then,” the Gryphon went on, “if you don’t know what to uglifyis, you _are_ a simpleton.”",566
992,"Alice did not feel encouraged to ask any more questions about it, soshe turned to the Mock Turtle, and said “What else had you to learn?”",567
993,"“Well, there was Mystery,” the Mock Turtle replied, counting off thesubjects on his flappers, “—Mystery, ancient and modern, withSeaography: then Drawling—the Drawling-master was an old conger-eel,that used to come once a week: _he_ taught us Drawling, Stretching, andFainting in Coils.”",568
994,“What was _that_ like?” said Alice.,569
995,"“Well, I can’t show it you myself,” the Mock Turtle said: “I’m toostiff.",570
996,And the Gryphon never learnt it.”,570
997,"“Hadn’t time,” said the Gryphon: “I went to the Classics master,though.",571
998,"He was an old crab, _he_ was.”",571
999,"“I never went to him,” the Mock Turtle said with a sigh: “he taughtLaughing and Grief, they used to say.”",572
1000,"“So he did, so he did,” said the Gryphon, sighing in his turn; and bothcreatures hid their faces in their paws.",573
1001,"“And how many hours a day did you do lessons?” said Alice, in a hurryto change the subject.",574
1002,"“Ten hours the first day,” said the Mock Turtle: “nine the next, and soon.”",575
1003,“What a curious plan!” exclaimed Alice.,576
1004,"“That’s the reason they’re called lessons,” the Gryphon remarked:“because they lessen from day to day.”",577
1005,"This was quite a new idea to Alice, and she thought it over a littlebefore she made her next remark.",578
1006,“Then the eleventh day must have beena holiday?”,578
1007,"“Of course it was,” said the Mock Turtle.",579
1008,“And how did you manage on the twelfth?” Alice went on eagerly.,580
1009,"“That’s enough about lessons,” the Gryphon interrupted in a verydecided tone: “tell her something about the games now.”",581
1010,CHAPTER X.,583
1011,The Lobster Quadrille,583
1012,"The Mock Turtle sighed deeply, and drew the back of one flapper acrosshis eyes.",584
1013,"He looked at Alice, and tried to speak, but for a minute ortwo sobs choked his voice.",584
1014,"“Same as if he had a bone in his throat,”said the Gryphon: and it set to work shaking him and punching him inthe back.",584
1015,"At last the Mock Turtle recovered his voice, and, with tearsrunning down his cheeks, he went on again:—",584
1016,"“You may not have lived much under the sea—” (“I haven’t,” saidAlice)—“and perhaps you were never even introduced to a lobster—”(Alice began to say “I once tasted—” but checked herself hastily, andsaid “No, never”) “—so you can have no idea what a delightful thing aLobster Quadrille is!”",585
1017,"“No, indeed,” said Alice.",586
1018,“What sort of a dance is it?”,586
1019,"“Why,” said the Gryphon, “you first form into a line along thesea-shore—”",587
1020,“Two lines!” cried the Mock Turtle.,588
1021,"“Seals, turtles, salmon, and so on;then, when you’ve cleared all the jelly-fish out of the way—”",588
1022,"“_That_ generally takes some time,” interrupted the Gryphon.",589
1023,“—you advance twice—”,590
1024,“Each with a lobster as a partner!” cried the Gryphon.,591
1025,"“Of course,” the Mock Turtle said: “advance twice, set to partners—”",592
1026,"“—change lobsters, and retire in same order,” continued the Gryphon.",593
1027,"“Then, you know,” the Mock Turtle went on, “you throw the—”",594
1028,"“The lobsters!” shouted the Gryphon, with a bound into the air.",595
1029,“—as far out to sea as you can—”,596
1030,“Swim after them!” screamed the Gryphon.,597
1031,"“Turn a somersault in the sea!” cried the Mock Turtle, capering wildlyabout.",598
1032,“Change lobsters again!” yelled the Gryphon at the top of its voice.,599
1033,"“Back to land again, and that’s all the first figure,” said the MockTurtle, suddenly dropping his voice; and the two creatures, who hadbeen jumping about like mad things all this time, sat down again verysadly and quietly, and looked at Alice.",600
1034,"“It must be a very pretty dance,” said Alice timidly.",601
1035,“Would you like to see a little of it?” said the Mock Turtle.,602
1036,"“Very much indeed,” said Alice.",603
1037,"“Come, let’s try the first figure!” said the Mock Turtle to theGryphon.",604
1038,"“We can do without lobsters, you know.",604
1039,Which shall sing?”,604
1040,"“Oh, _you_ sing,” said the Gryphon.",605
1041,“I’ve forgotten the words.”,605
1042,"So they began solemnly dancing round and round Alice, every now andthen treading on her toes when they passed too close, and waving theirforepaws to mark the time, while the Mock Turtle sang this, very slowlyand sadly:—",606
1043,“Will you walk a little faster?” said a whiting to a snail.,607
1044,"“There’s a porpoise close behind us, and he’s treading on my tail.",607
1045,See how eagerly the lobsters and the turtles all advance!,607
1046,They are waiting on the shingle—will you come and join the dance?,607
1047,"Will you, won’t you, will you, won’t you, will you join the dance?",607
1048,"Will you, won’t you, will you, won’t you, won’t you join the dance?",607
1049,"“You can really have no notion how delightful it will beWhen they take us up and throw us, with the lobsters, out to sea!”But the snail replied “Too far, too far!” and gave a look askance—Said he thanked the whiting kindly, but he would not join the dance.",608
1050,"Would not, could not, would not, could not, would not join the dance.",608
1051,"Would not, could not, would not, could not, could not join the dance.",608
1052,“What matters it how far we go?” his scaly friend replied.,609
1053,"“There is another shore, you know, upon the other side.",609
1054,"The further off from England the nearer is to France—Then turn not pale, beloved snail, but come and join the dance.",609
1055,"Will you, won’t you, will you, won’t you, will you join the dance?",609
1056,"Will you, won’t you, will you, won’t you, won’t you join the dance?”",609
1057,"“Thank you, it’s a very interesting dance to watch,” said Alice,feeling very glad that it was over at last: “and I do so like thatcurious song about the whiting!”",610
1058,"“Oh, as to the whiting,” said the Mock Turtle, “they—you’ve seen them,of course?”",611
1059,"“Yes,” said Alice, “I’ve often seen them at dinn—” she checked herselfhastily.",612
1060,"“I don’t know where Dinn may be,” said the Mock Turtle, “but if you’veseen them so often, of course you know what they’re like.”",613
1061,"“I believe so,” Alice replied thoughtfully.",614
1062,“They have their tails intheir mouths—and they’re all over crumbs.”,614
1063,"“You’re wrong about the crumbs,” said the Mock Turtle: “crumbs wouldall wash off in the sea.",615
1064,"But they _have_ their tails in their mouths;and the reason is—” here the Mock Turtle yawned and shut hiseyes.—“Tell her about the reason and all that,” he said to the Gryphon.",615
1065,"“The reason is,” said the Gryphon, “that they _would_ go with thelobsters to the dance.",616
1066,So they got thrown out to sea.,616
1067,So they had tofall a long way.,616
1068,So they got their tails fast in their mouths.,616
1069,So theycouldn’t get them out again.,616
1070,That’s all.”,616
1071,"“Thank you,” said Alice, “it’s very interesting.",617
1072,I never knew so muchabout a whiting before.”,617
1073,"“I can tell you more than that, if you like,” said the Gryphon.",618
1074,“Do youknow why it’s called a whiting?”,618
1075,"“I never thought about it,” said Alice.",619
1076,“Why?”,619
1077,"“_It does the boots and shoes_,” the Gryphon replied very solemnly.",620
1078,Alice was thoroughly puzzled.,621
1079,“Does the boots and shoes!” she repeatedin a wondering tone.,621
1080,"“Why, what are _your_ shoes done with?” said the Gryphon.",622
1081,"“I mean, whatmakes them so shiny?”",622
1082,"Alice looked down at them, and considered a little before she gave heranswer.",623
1083,"“They’re done with blacking, I believe.”",623
1084,"“Boots and shoes under the sea,” the Gryphon went on in a deep voice,“are done with a whiting.",624
1085,Now you know.”,624
1086,“And what are they made of?” Alice asked in a tone of great curiosity.,625
1087,"“Soles and eels, of course,” the Gryphon replied rather impatiently:“any shrimp could have told you that.”",626
1088,"“If I’d been the whiting,” said Alice, whose thoughts were stillrunning on the song, “I’d have said to the porpoise, ‘Keep back,please: we don’t want _you_ with us!’”",627
1089,"“They were obliged to have him with them,” the Mock Turtle said: “nowise fish would go anywhere without a porpoise.”",628
1090,“Wouldn’t it really?” said Alice in a tone of great surprise.,629
1091,"“Of course not,” said the Mock Turtle: “why, if a fish came to _me_,and told me he was going a journey, I should say ‘With what porpoise?’”",630
1092,“Don’t you mean ‘purpose’?” said Alice.,631
1093,"“I mean what I say,” the Mock Turtle replied in an offended tone.",632
1094,"Andthe Gryphon added “Come, let’s hear some of _your_ adventures.”",632
1095,"“I could tell you my adventures—beginning from this morning,” saidAlice a little timidly: “but it’s no use going back to yesterday,because I was a different person then.”",633
1096,"“Explain all that,” said the Mock Turtle.",634
1097,"“No, no!",635
1098,"The adventures first,” said the Gryphon in an impatient tone:“explanations take such a dreadful time.”",635
1099,So Alice began telling them her adventures from the time when she firstsaw the White Rabbit.,636
1100,"She was a little nervous about it just at first,the two creatures got so close to her, one on each side, and openedtheir eyes and mouths so _very_ wide, but she gained courage as shewent on.",636
1101,"Her listeners were perfectly quiet till she got to the partabout her repeating “_You are old, Father William_,” to theCaterpillar, and the words all coming different, and then the MockTurtle drew a long breath, and said “That’s very curious.”",636
1102,"“It’s all about as curious as it can be,” said the Gryphon.",637
1103,“It all came different!” the Mock Turtle repeated thoughtfully.,638
1104,“Ishould like to hear her try and repeat something now.,638
1105,Tell her tobegin.” He looked at the Gryphon as if he thought it had some kind ofauthority over Alice.,638
1106,"“Stand up and repeat ‘’_Tis the voice of the sluggard_,’” said theGryphon.",639
1107,"“How the creatures order one about, and make one repeat lessons!”thought Alice; “I might as well be at school at once.” However, she gotup, and began to repeat it, but her head was so full of the LobsterQuadrille, that she hardly knew what she was saying, and the words camevery queer indeed:—",640
1108,"“’Tis the voice of the Lobster; I heard him declare,“You have baked me too brown, I must sugar my hair.”As a duck with its eyelids, so he with his noseTrims his belt and his buttons, and turns out his toes.”",641
1110,"“That’s different from what _I_ used to say when I was a child,” saidthe Gryphon.",643
1111,"“Well, I never heard it before,” said the Mock Turtle; “but it soundsuncommon nonsense.”",644
1112,"Alice said nothing; she had sat down with her face in her hands,wondering if anything would _ever_ happen in a natural way again.",645
1113,"“I should like to have it explained,” said the Mock Turtle.",646
1114,"“She can’t explain it,” said the Gryphon hastily.",647
1115,“Go on with the nextverse.”,647
1116,“But about his toes?” the Mock Turtle persisted.,648
1117,"“How _could_ he turnthem out with his nose, you know?”",648
1118,"“It’s the first position in dancing.” Alice said; but was dreadfullypuzzled by the whole thing, and longed to change the subject.",649
1119,"“Go on with the next verse,” the Gryphon repeated impatiently: “itbegins ‘_I passed by his garden_.’”",650
1120,"Alice did not dare to disobey, though she felt sure it would all comewrong, and she went on in a trembling voice:—",651
1121,"“I passed by his garden, and marked, with one eye,How the Owl and the Panther were sharing a pie—”",652
1123,"When the pie was all finished, the Owl, as a boon,Was kindly permitted to pocket the spoon:While the Panther received knife and fork with a growl,And concluded the banquet—]",653
1124,"“What _is_ the use of repeating all that stuff,” the Mock Turtleinterrupted, “if you don’t explain it as you go on?",654
1125,It’s by far themost confusing thing _I_ ever heard!”,654
1126,"“Yes, I think you’d better leave off,” said the Gryphon: and Alice wasonly too glad to do so.",655
1127,“Shall we try another figure of the Lobster Quadrille?” the Gryphonwent on.,656
1128,“Or would you like the Mock Turtle to sing you a song?”,656
1129,"“Oh, a song, please, if the Mock Turtle would be so kind,” Alicereplied, so eagerly that the Gryphon said, in a rather offended tone,“Hm!",657
1130,No accounting for tastes!,657
1131,"Sing her ‘_Turtle Soup_,’ will you, oldfellow?”",657
1132,"The Mock Turtle sighed deeply, and began, in a voice sometimes chokedwith sobs, to sing this:—",658
1133,"“Beautiful Soup, so rich and green,Waiting in a hot tureen!",659
1134,Who for such dainties would not stoop?,659
1135,"Soup of the evening, beautiful Soup!",659
1136,"Soup of the evening, beautiful Soup!",659
1137,Beau—ootiful Soo—oop!,659
1138,Beau—ootiful Soo—oop!,659
1139,"Soo—oop of the e—e—evening,    Beautiful, beautiful Soup!",659
1140,“Beautiful Soup!,660
1141,"Who cares for fish,Game, or any other dish?",660
1142,Who would not give all else for two pennyworth only of beautiful Soup?,660
1143,Pennyworth only of beautiful Soup?,660
1144,Beau—ootiful Soo—oop!,660
1145,Beau—ootiful Soo—oop!,660
1146,"Soo—oop of the e—e—evening,    Beautiful, beauti—FUL SOUP!”",660
1147,"“Chorus again!” cried the Gryphon, and the Mock Turtle had just begunto repeat it, when a cry of “The trial’s beginning!” was heard in thedistance.",661
1148,"“Come on!” cried the Gryphon, and, taking Alice by the hand, it hurriedoff, without waiting for the end of the song.",662
1149,"“What trial is it?” Alice panted as she ran; but the Gryphon onlyanswered “Come on!” and ran the faster, while more and more faintlycame, carried on the breeze that followed them, the melancholy words:—",663
1150,"“Soo—oop of the e—e—evening,    Beautiful, beautiful Soup!”",664
1151,CHAPTER XI.,666
1152,Who Stole the Tarts?,666
1153,"The King and Queen of Hearts were seated on their throne when theyarrived, with a great crowd assembled about them—all sorts of littlebirds and beasts, as well as the whole pack of cards: the Knave wasstanding before them, in chains, with a soldier on each side to guardhim; and near the King was the White Rabbit, with a trumpet in onehand, and a scroll of parchment in the other.",667
1154,"In the very middle of thecourt was a table, with a large dish of tarts upon it: they looked sogood, that it made Alice quite hungry to look at them—“I wish they’dget the trial done,” she thought, “and hand round the refreshments!”But there seemed to be no chance of this, so she began looking ateverything about her, to pass away the time.",667
1155,"Alice had never been in a court of justice before, but she had readabout them in books, and she was quite pleased to find that she knewthe name of nearly everything there.",668
1156,"“That’s the judge,” she said toherself, “because of his great wig.”",668
1157,"The judge, by the way, was the King; and as he wore his crown over thewig, (look at the frontispiece if you want to see how he did it,) hedid not look at all comfortable, and it was certainly not becoming.",669
1158,"“And that’s the jury-box,” thought Alice, “and those twelve creatures,”(she was obliged to say “creatures,” you see, because some of them wereanimals, and some were birds,) “I suppose they are the jurors.” Shesaid this last word two or three times over to herself, being ratherproud of it: for she thought, and rightly too, that very few littlegirls of her age knew the meaning of it at all.",670
1159,"However, “jury-men”would have done just as well.",670
1160,The twelve jurors were all writing very busily on slates.,671
1161,“What arethey doing?” Alice whispered to the Gryphon.,671
1162,"“They can’t have anythingto put down yet, before the trial’s begun.”",671
1163,"“They’re putting down their names,” the Gryphon whispered in reply,“for fear they should forget them before the end of the trial.”",672
1164,"“Stupid things!” Alice began in a loud, indignant voice, but shestopped hastily, for the White Rabbit cried out, “Silence in thecourt!” and the King put on his spectacles and looked anxiously round,to make out who was talking.",673
1165,"Alice could see, as well as if she were looking over their shoulders,that all the jurors were writing down “stupid things!” on their slates,and she could even make out that one of them didn’t know how to spell“stupid,” and that he had to ask his neighbour to tell him.",674
1166,“A nicemuddle their slates’ll be in before the trial’s over!” thought Alice.,674
1167,One of the jurors had a pencil that squeaked.,675
1168,"This of course, Alicecould _not_ stand, and she went round the court and got behind him, andvery soon found an opportunity of taking it away.",675
1169,"She did it so quicklythat the poor little juror (it was Bill, the Lizard) could not make outat all what had become of it; so, after hunting all about for it, hewas obliged to write with one finger for the rest of the day; and thiswas of very little use, as it left no mark on the slate.",675
1170,"“Herald, read the accusation!” said the King.",676
1171,"On this the White Rabbit blew three blasts on the trumpet, and thenunrolled the parchment scroll, and read as follows:—",677
1172,"“The Queen of Hearts, she made some tarts,    All on a summer day:The Knave of Hearts, he stole those tarts,    And took them quite away!”",678
1173,"“Consider your verdict,” the King said to the jury.",679
1174,"“Not yet, not yet!” the Rabbit hastily interrupted.",680
1175,“There’s a greatdeal to come before that!”,680
1176,"“Call the first witness,” said the King; and the White Rabbit blewthree blasts on the trumpet, and called out, “First witness!”",681
1177,The first witness was the Hatter.,682
1178,He came in with a teacup in one handand a piece of bread-and-butter in the other.,682
1179,"“I beg pardon, yourMajesty,” he began, “for bringing these in: but I hadn’t quite finishedmy tea when I was sent for.”",682
1180,"“You ought to have finished,” said the King.",683
1181,“When did you begin?”,683
1182,"The Hatter looked at the March Hare, who had followed him into thecourt, arm-in-arm with the Dormouse.",684
1183,"“Fourteenth of March, I _think_ itwas,” he said.",684
1184,"“Fifteenth,” said the March Hare.",685
1185,"“Sixteenth,” added the Dormouse.",686
1186,"“Write that down,” the King said to the jury, and the jury eagerlywrote down all three dates on their slates, and then added them up, andreduced the answer to shillings and pence.",687
1187,"“Take off your hat,” the King said to the Hatter.",688
1188,"“It isn’t mine,” said the Hatter.",689
1189,"“_Stolen!_” the King exclaimed, turning to the jury, who instantly madea memorandum of the fact.",690
1190,"“I keep them to sell,” the Hatter added as an explanation; “I’ve noneof my own.",691
1191,I’m a hatter.”,691
1192,"Here the Queen put on her spectacles, and began staring at the Hatter,who turned pale and fidgeted.",692
1193,"“Give your evidence,” said the King; “and don’t be nervous, or I’llhave you executed on the spot.”",693
1194,"This did not seem to encourage the witness at all: he kept shiftingfrom one foot to the other, looking uneasily at the Queen, and in hisconfusion he bit a large piece out of his teacup instead of thebread-and-butter.",694
1195,"Just at this moment Alice felt a very curious sensation, which puzzledher a good deal until she made out what it was: she was beginning togrow larger again, and she thought at first she would get up and leavethe court; but on second thoughts she decided to remain where she wasas long as there was room for her.",695
1196,"“I wish you wouldn’t squeeze so,” said the Dormouse, who was sittingnext to her.",696
1197,“I can hardly breathe.”,696
1198,"“I can’t help it,” said Alice very meekly: “I’m growing.”",697
1199,"“You’ve no right to grow _here_,” said the Dormouse.",698
1200,"“Don’t talk nonsense,” said Alice more boldly: “you know you’re growingtoo.”",699
1201,"“Yes, but _I_ grow at a reasonable pace,” said the Dormouse: “not inthat ridiculous fashion.” And he got up very sulkily and crossed overto the other side of the court.",700
1202,"All this time the Queen had never left off staring at the Hatter, and,just as the Dormouse crossed the court, she said to one of the officersof the court, “Bring me the list of the singers in the last concert!”on which the wretched Hatter trembled so, that he shook both his shoesoff.",701
1203,"“Give your evidence,” the King repeated angrily, “or I’ll have youexecuted, whether you’re nervous or not.”",702
1204,"“I’m a poor man, your Majesty,” the Hatter began, in a trembling voice,“—and I hadn’t begun my tea—not above a week or so—and what with thebread-and-butter getting so thin—and the twinkling of the tea—”",703
1205,“The twinkling of the _what?_” said the King.,704
1206,"“It _began_ with the tea,” the Hatter replied.",705
1207,“Of course twinkling begins with a T!” said the King sharply.,706
1208,“Do youtake me for a dunce?,706
1209,Go on!”,706
1210,"“I’m a poor man,” the Hatter went on, “and most things twinkled afterthat—only the March Hare said—”",707
1211,“I didn’t!” the March Hare interrupted in a great hurry.,708
1212,“You did!” said the Hatter.,709
1213,“I deny it!” said the March Hare.,710
1214,"“He denies it,” said the King: “leave out that part.”",711
1215,"“Well, at any rate, the Dormouse said—” the Hatter went on, lookinganxiously round to see if he would deny it too: but the Dormouse deniednothing, being fast asleep.",712
1216,"“After that,” continued the Hatter, “I cut some more bread-and-butter—”",713
1217,“But what did the Dormouse say?” one of the jury asked.,714
1218,"“That I can’t remember,” said the Hatter.",715
1219,"“You _must_ remember,” remarked the King, “or I’ll have you executed.”",716
1220,"The miserable Hatter dropped his teacup and bread-and-butter, and wentdown on one knee.",717
1221,"“I’m a poor man, your Majesty,” he began.",717
1222,"“You’re a _very_ poor _speaker_,” said the King.",718
1223,"Here one of the guinea-pigs cheered, and was immediately suppressed bythe officers of the court.",719
1224,"(As that is rather a hard word, I will justexplain to you how it was done.",719
1225,"They had a large canvas bag, which tiedup at the mouth with strings: into this they slipped the guinea-pig,head first, and then sat upon it.)",719
1226,"“I’m glad I’ve seen that done,” thought Alice.",720
1227,"“I’ve so often read inthe newspapers, at the end of trials, “There was some attempts atapplause, which was immediately suppressed by the officers of thecourt,” and I never understood what it meant till now.”",720
1228,"“If that’s all you know about it, you may stand down,” continued theKing.",721
1229,"“I can’t go no lower,” said the Hatter: “I’m on the floor, as it is.”",722
1230,"“Then you may _sit_ down,” the King replied.",723
1231,"Here the other guinea-pig cheered, and was suppressed.",724
1232,"“Come, that finished the guinea-pigs!” thought Alice.",725
1233,“Now we shall geton better.”,725
1234,"“I’d rather finish my tea,” said the Hatter, with an anxious look atthe Queen, who was reading the list of singers.",726
1235,"“You may go,” said the King, and the Hatter hurriedly left the court,without even waiting to put his shoes on.",727
1236,"“—and just take his head off outside,” the Queen added to one of theofficers: but the Hatter was out of sight before the officer could getto the door.",728
1237,“Call the next witness!” said the King.,729
1238,The next witness was the Duchess’s cook.,730
1239,"She carried the pepper-box inher hand, and Alice guessed who it was, even before she got into thecourt, by the way the people near the door began sneezing all at once.",730
1240,"“Give your evidence,” said the King.",731
1241,"“Shan’t,” said the cook.",732
1242,"The King looked anxiously at the White Rabbit, who said in a low voice,“Your Majesty must cross-examine _this_ witness.”",733
1243,"“Well, if I must, I must,” the King said, with a melancholy air, and,after folding his arms and frowning at the cook till his eyes werenearly out of sight, he said in a deep voice, “What are tarts made of?”",734
1244,"“Pepper, mostly,” said the cook.",735
1245,"“Treacle,” said a sleepy voice behind her.",736
1246,"“Collar that Dormouse,” the Queen shrieked out.",737
1247,“Behead that Dormouse!,737
1248,Turn that Dormouse out of court!,737
1249,Suppress him!,737
1250,Pinch him!,737
1251,Off with hiswhiskers!”,737
1252,"For some minutes the whole court was in confusion, getting the Dormouseturned out, and, by the time they had settled down again, the cook haddisappeared.",738
1253,"“Never mind!” said the King, with an air of great relief.",739
1254,"“Call thenext witness.” And he added in an undertone to the Queen, “Really, mydear, _you_ must cross-examine the next witness.",739
1255,It quite makes myforehead ache!”,739
1256,"Alice watched the White Rabbit as he fumbled over the list, feelingvery curious to see what the next witness would be like, “—for theyhaven’t got much evidence _yet_,” she said to herself.",740
1257,"Imagine hersurprise, when the White Rabbit read out, at the top of his shrilllittle voice, the name “Alice!”",740
1258,CHAPTER XII.,742
1259,Alice’s Evidence,742
1260,"“Here!” cried Alice, quite forgetting in the flurry of the moment howlarge she had grown in the last few minutes, and she jumped up in sucha hurry that she tipped over the jury-box with the edge of her skirt,upsetting all the jurymen on to the heads of the crowd below, and therethey lay sprawling about, reminding her very much of a globe ofgoldfish she had accidentally upset the week before.",743
1261,"“Oh, I _beg_ your pardon!” she exclaimed in a tone of great dismay, andbegan picking them up again as quickly as she could, for the accidentof the goldfish kept running in her head, and she had a vague sort ofidea that they must be collected at once and put back into thejury-box, or they would die.",744
1262,"“The trial cannot proceed,” said the King in a very grave voice, “untilall the jurymen are back in their proper places—_all_,” he repeatedwith great emphasis, looking hard at Alice as he said so.",745
1263,"Alice looked at the jury-box, and saw that, in her haste, she had putthe Lizard in head downwards, and the poor little thing was waving itstail about in a melancholy way, being quite unable to move.",746
1264,"She soongot it out again, and put it right; “not that it signifies much,” shesaid to herself; “I should think it would be _quite_ as much use in thetrial one way up as the other.”",746
1265,"As soon as the jury had a little recovered from the shock of beingupset, and their slates and pencils had been found and handed back tothem, they set to work very diligently to write out a history of theaccident, all except the Lizard, who seemed too much overcome to doanything but sit with its mouth open, gazing up into the roof of thecourt.",747
1266,“What do you know about this business?” the King said to Alice.,748
1267,"“Nothing,” said Alice.",749
1268,“Nothing _whatever?_” persisted the King.,750
1269,"“Nothing whatever,” said Alice.",751
1270,"“That’s very important,” the King said, turning to the jury.",752
1271,"They werejust beginning to write this down on their slates, when the WhiteRabbit interrupted: “_Un_important, your Majesty means, of course,” hesaid in a very respectful tone, but frowning and making faces at him ashe spoke.",752
1272,"“_Un_important, of course, I meant,” the King hastily said, and went onto himself in an undertone,",753
1273,“important—unimportant—unimportant—important—” as if he were tryingwhich word sounded best.,754
1274,"Some of the jury wrote it down “important,” and some “unimportant.”Alice could see this, as she was near enough to look over their slates;“but it doesn’t matter a bit,” she thought to herself.",755
1275,"At this moment the King, who had been for some time busily writing inhis note-book, cackled out “Silence!” and read out from his book, “RuleForty-two.",756
1276,_All persons more than a mile high to leave the court_.”,756
1277,Everybody looked at Alice.,757
1278,"“_I’m_ not a mile high,” said Alice.",758
1279,"“You are,” said the King.",759
1280,"“Nearly two miles high,” added the Queen.",760
1281,"“Well, I shan’t go, at any rate,” said Alice: “besides, that’s not aregular rule: you invented it just now.”",761
1282,"“It’s the oldest rule in the book,” said the King.",762
